       ,business_id            ,name                                           ,address                                          ,city               ,state ,postal_code ,latitude           ,longitude       ,stars ,review_count ,is_open ,attributes                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,categories                                                                                                                                                                                                                                           ,hours
 44909 ,vDe-KMetpNVL4ys9ucObTw ,Family Chiropractic Plus                       ,3862 Central Ave                                 ,Saint Petersburg   ,LA    ,33711       ,27.7706917         ,-82.6860181     ,  5.0 ,           7 ,      1 ,"{'AcceptsInsurance': 'True', 'AgesAllowed': None, 'Alcohol': None, 'Ambience': None, 'BYOB': None, 'BYOBCorkage': None, 'BestNights': None, 'BikeParking': None, 'BusinessAcceptsBitcoin': None, 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': None, 'ByAppointmentOnly': 'True', 'Caters': None, 'CoatCheck': None, 'Corkage': None, 'DietaryRestrictions': None, 'DogsAllowed': None, 'DriveThru': None, 'GoodForDancing': None, 'GoodForKids': None, 'GoodForMeal': None, 'HairSpecializesIn': None, 'HappyHour': None, 'HasTV': None, 'Music': None, 'NoiseLevel': None, 'Open24Hours': None, 'OutdoorSeating': None, 'RestaurantsAttire': None, 'RestaurantsCounterService': None, 'RestaurantsDelivery': None, 'RestaurantsGoodForGroups': None, 'RestaurantsPriceRange2': None, 'RestaurantsReservations': None, 'RestaurantsTableService': None, 'RestaurantsTakeOut': None, 'Smoking': None, 'WheelchairAccessible': None, 'WiFi': ""u'no'""}"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,"Sports Medicine, Health & Medical, Doctors, Massage Therapy, Chiropractors, Nutritionists, Physical Therapy"                                                                                                                                        ,"{'Friday': '7:30-15:0', 'Monday': '0:0-0:0', 'Saturday': '8:0-12:0', 'Sunday': None, 'Thursday': '15:0-19:0', 'Tuesday': '12:0-19:0', 'Wednesday': '15:0-19:0'}"
 16167 ,7F3bpQjZtUVNEPOxMkG-gA ,Residence Inn Tampa Downtown                   ,101 E Tyler St                                   ,Tampa              ,NV    ,33602       ,27.9514877         ,-82.46109       ,  3.5 ,          54 ,      1 ,"{'AcceptsInsurance': None, 'AgesAllowed': None, 'Alcohol': None, 'Ambience': None, 'BYOB': None, 'BYOBCorkage': None, 'BestNights': None, 'BikeParking': None, 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': None, 'ByAppointmentOnly': 'False', 'Caters': None, 'CoatCheck': None, 'Corkage': None, 'DietaryRestrictions': None, 'DogsAllowed': None, 'DriveThru': None, 'GoodForDancing': None, 'GoodForKids': None, 'GoodForMeal': None, 'HairSpecializesIn': None, 'HappyHour': None, 'HasTV': None, 'Music': None, 'NoiseLevel': None, 'Open24Hours': None, 'OutdoorSeating': None, 'RestaurantsAttire': None, 'RestaurantsCounterService': None, 'RestaurantsDelivery': None, 'RestaurantsGoodForGroups': None, 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': None, 'RestaurantsTableService': None, 'RestaurantsTakeOut': None, 'Smoking': None, 'WheelchairAccessible': None, 'WiFi': ""u'free'""}"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,"Hotels & Travel, Event Planning & Services, Hotels, Venues & Event Spaces"                                                                                                                                                                          ,"{'Friday': '0:0-0:0', 'Monday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0'}"
 94465 ,DzUvSJCaHIosb9WtX2qAlQ ,USA Grocers Food Stores                        ,1211 Gulf Blvd                                   ,Indian Rocks Beach ,IN    ,33785       ,27.8955083         ,-82.8484544     ,  1.5 ,           5 ,      1 ,"{'AcceptsInsurance': None, 'AgesAllowed': None, 'Alcohol': None, 'Ambience': None, 'BYOB': None, 'BYOBCorkage': None, 'BestNights': None, 'BikeParking': 'True', 'BusinessAcceptsBitcoin': None, 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': None, 'Caters': None, 'CoatCheck': None, 'Corkage': None, 'DietaryRestrictions': None, 'DogsAllowed': None, 'DriveThru': None, 'GoodForDancing': None, 'GoodForKids': None, 'GoodForMeal': None, 'HairSpecializesIn': None, 'HappyHour': None, 'HasTV': None, 'Music': None, 'NoiseLevel': None, 'Open24Hours': None, 'OutdoorSeating': None, 'RestaurantsAttire': None, 'RestaurantsCounterService': None, 'RestaurantsDelivery': None, 'RestaurantsGoodForGroups': None, 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': None, 'RestaurantsTableService': None, 'RestaurantsTakeOut': None, 'Smoking': None, 'WheelchairAccessible': None, 'WiFi': None}"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,"Food, Grocery"                                                                                                                                                                                                                                      ,
136167 ,WOZcUWgeBEb5niZ08sj_6A ,Walgreens                                      ,315 S Main St                                    ,Ashland City       ,CA    ,37015       ,36.2724883         ,-87.0616084     ,  3.5 ,           9 ,      1 ,"{'AcceptsInsurance': None, 'AgesAllowed': None, 'Alcohol': None, 'Ambience': None, 'BYOB': None, 'BYOBCorkage': None, 'BestNights': None, 'BikeParking': 'True', 'BusinessAcceptsBitcoin': None, 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': None, 'Caters': None, 'CoatCheck': None, 'Corkage': None, 'DietaryRestrictions': None, 'DogsAllowed': None, 'DriveThru': 'True', 'GoodForDancing': None, 'GoodForKids': None, 'GoodForMeal': None, 'HairSpecializesIn': None, 'HappyHour': None, 'HasTV': None, 'Music': None, 'NoiseLevel': None, 'Open24Hours': None, 'OutdoorSeating': None, 'RestaurantsAttire': None, 'RestaurantsCounterService': None, 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': None, 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': None, 'RestaurantsTableService': None, 'RestaurantsTakeOut': 'True', 'Smoking': None, 'WheelchairAccessible': None, 'WiFi': None}"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,"Shopping, Drugstores, Beauty & Spas, Food, Cosmetics & Beauty Supply, Convenience Stores"                                                                                                                                                           ,"{'Friday': '8:0-22:0', 'Monday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '9:0-21:0', 'Thursday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0'}"
150095 ,K8VgP7zH4RXusF3Nr3r-5A ,VCA Little Animal Hospital                     ,11014 Little Rd                                  ,New Port Richey    ,LA    ,34654       ,28.317496          ,-82.665514      ,  3.0 ,          15 ,      1 ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,"Veterinarians, Pets, Pet Services, Pet Sitting"                                                                                                                                                                                                     ,"{'Friday': '7:0-18:0', 'Monday': '7:0-18:0', 'Saturday': '7:30-17:0', 'Sunday': None, 'Thursday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0'}"
 62618 ,UKkpb6dzrDBioN0IkZvTJw ,Runnemede Dog Park                             ,Lakeview Dr & Ctr Ave                            ,Runnemede          ,PA    ,08078       ,39.8469187224      ,-75.0841344305  ,  3.0 ,           8 ,      1 ,"{'AcceptsInsurance': None, 'AgesAllowed': None, 'Alcohol': None, 'Ambience': None, 'BYOB': None, 'BYOBCorkage': None, 'BestNights': None, 'BikeParking': 'None', 'BusinessAcceptsBitcoin': None, 'BusinessAcceptsCreditCards': None, 'BusinessParking': 'None', 'ByAppointmentOnly': None, 'Caters': None, 'CoatCheck': None, 'Corkage': None, 'DietaryRestrictions': None, 'DogsAllowed': None, 'DriveThru': None, 'GoodForDancing': None, 'GoodForKids': 'True', 'GoodForMeal': None, 'HairSpecializesIn': None, 'HappyHour': None, 'HasTV': None, 'Music': None, 'NoiseLevel': None, 'Open24Hours': None, 'OutdoorSeating': None, 'RestaurantsAttire': None, 'RestaurantsCounterService': None, 'RestaurantsDelivery': None, 'RestaurantsGoodForGroups': None, 'RestaurantsPriceRange2': None, 'RestaurantsReservations': None, 'RestaurantsTableService': None, 'RestaurantsTakeOut': None, 'Smoking': None, 'WheelchairAccessible': None, 'WiFi': None}"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,"Dog Parks, Active Life, Parks"                                                                                                                                                                                                                      ,
149761 ,76vbrj2OZhgPJUv46Doe5Q ,Eyeworks Plus                                  ,120 South St                                     ,Philadelphia       ,NJ    ,19147       ,39.9409118         ,-75.1447659     ,  3.5 ,          17 ,      1 ,"{'AcceptsInsurance': None, 'AgesAllowed': None, 'Alcohol': None, 'Ambience': None, 'BYOB': None, 'BYOBCorkage': None, 'BestNights': None, 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True', 'Caters': None, 'CoatCheck': None, 'Corkage': None, 'DietaryRestrictions': None, 'DogsAllowed': None, 'DriveThru': None, 'GoodForDancing': None, 'GoodForKids': None, 'GoodForMeal': None, 'HairSpecializesIn': None, 'HappyHour': None, 'HasTV': None, 'Music': None, 'NoiseLevel': None, 'Open24Hours': None, 'OutdoorSeating': None, 'RestaurantsAttire': None, 'RestaurantsCounterService': None, 'RestaurantsDelivery': None, 'RestaurantsGoodForGroups': None, 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': None, 'RestaurantsTableService': None, 'RestaurantsTakeOut': None, 'Smoking': None, 'WheelchairAccessible': None, 'WiFi': None}"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,"Shopping, Health & Medical, Eyewear & Opticians, Optometrists"                                                                                                                                                                                      ,
  5754 ,Y4TGGLDzAizyXqoc-0aLUg ,American Eagle Outfitters                      ,421 Opry Mills Dr                                ,Nashville          ,MO    ,37214       ,36.2024769         ,-86.6945686     ,  3.5 ,           5 ,      1 ,"{'AcceptsInsurance': None, 'AgesAllowed': None, 'Alcohol': None, 'Ambience': None, 'BYOB': None, 'BYOBCorkage': None, 'BestNights': None, 'BikeParking': 'True', 'BusinessAcceptsBitcoin': None, 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': None, 'Caters': None, 'CoatCheck': None, 'Corkage': None, 'DietaryRestrictions': None, 'DogsAllowed': None, 'DriveThru': None, 'GoodForDancing': None, 'GoodForKids': None, 'GoodForMeal': None, 'HairSpecializesIn': None, 'HappyHour': None, 'HasTV': None, 'Music': None, 'NoiseLevel': None, 'Open24Hours': None, 'OutdoorSeating': None, 'RestaurantsAttire': None, 'RestaurantsCounterService': None, 'RestaurantsDelivery': None, 'RestaurantsGoodForGroups': None, 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': None, 'RestaurantsTableService': None, 'RestaurantsTakeOut': None, 'Smoking': None, 'WheelchairAccessible': None, 'WiFi': None}"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,"Sporting Goods, Men's Clothing, Shopping, Women's Clothing, Sports Wear, Fashion"                                                                                                                                                                   ,
134255 ,20Y9_DcQncucHLtTyK4a4g ,U&I Massage & Reflexology                      ,5135 Meadowood Mall Cir                          ,Reno               ,PA    ,89502       ,39.4756225         ,-119.7833497    ,  4.5 ,          14 ,      1 ,"{'AcceptsInsurance': 'False', 'AgesAllowed': None, 'Alcohol': None, 'Ambience': None, 'BYOB': None, 'BYOBCorkage': None, 'BestNights': None, 'BikeParking': None, 'BusinessAcceptsBitcoin': None, 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': None, 'ByAppointmentOnly': 'False', 'Caters': None, 'CoatCheck': None, 'Corkage': None, 'DietaryRestrictions': None, 'DogsAllowed': None, 'DriveThru': None, 'GoodForDancing': None, 'GoodForKids': None, 'GoodForMeal': None, 'HairSpecializesIn': None, 'HappyHour': None, 'HasTV': None, 'Music': None, 'NoiseLevel': None, 'Open24Hours': None, 'OutdoorSeating': None, 'RestaurantsAttire': None, 'RestaurantsCounterService': None, 'RestaurantsDelivery': None, 'RestaurantsGoodForGroups': None, 'RestaurantsPriceRange2': None, 'RestaurantsReservations': None, 'RestaurantsTableService': None, 'RestaurantsTakeOut': None, 'Smoking': None, 'WheelchairAccessible': None, 'WiFi': ""u'free'""}"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,"Health & Medical, Massage Therapy, Reflexology, Traditional Chinese Medicine, Tui Na"                                                                                                                                                               ,"{'Friday': '11:0-19:0', 'Monday': '0:0-0:0', 'Saturday': '11:0-19:0', 'Sunday': '12:0-18:0', 'Thursday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0'}"
 86218 ,LgnOUxA7pdgVPjNdSrawrw ,Headliners Barber Shop                         ,595 E Wetmore Rd                                 ,Tucson             ,AB    ,85705       ,32.2880577641      ,-110.9624883905 ,  3.0 ,           7 ,      0 ,"{'AcceptsInsurance': None, 'AgesAllowed': None, 'Alcohol': None, 'Ambience': None, 'BYOB': None, 'BYOBCorkage': None, 'BestNights': None, 'BikeParking': 'True', 'BusinessAcceptsBitcoin': None, 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'Caters': None, 'CoatCheck': None, 'Corkage': None, 'DietaryRestrictions': None, 'DogsAllowed': None, 'DriveThru': None, 'GoodForDancing': None, 'GoodForKids': None, 'GoodForMeal': None, 'HairSpecializesIn': None, 'HappyHour': None, 'HasTV': None, 'Music': None, 'NoiseLevel': None, 'Open24Hours': None, 'OutdoorSeating': None, 'RestaurantsAttire': None, 'RestaurantsCounterService': None, 'RestaurantsDelivery': None, 'RestaurantsGoodForGroups': None, 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': None, 'RestaurantsTableService': None, 'RestaurantsTakeOut': None, 'Smoking': None, 'WheelchairAccessible': None, 'WiFi': None}"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,"Men's Hair Salons, Beauty & Spas, Barbers, Hair Salons"                                                                                                                                                                                             ,"{'Friday': '9:0-19:0', 'Monday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '11:0-16:0', 'Thursday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0'}"
108078 ,Wdg6eL02coEy1kmtsGdMaA ,7-Eleven                                       ,2 Penn Center Plz                                ,Philadelphia       ,NV    ,19102       ,39.9525539         ,-75.1672965     ,  3.0 ,           6 ,      0 ,"{'AcceptsInsurance': None, 'AgesAllowed': None, 'Alcohol': None, 'Ambience': None, 'BYOB': None, 'BYOBCorkage': None, 'BestNights': None, 'BikeParking': None, 'BusinessAcceptsBitcoin': None, 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': None, 'Caters': None, 'CoatCheck': None, 'Corkage': None, 'DietaryRestrictions': None, 'DogsAllowed': None, 'DriveThru': None, 'GoodForDancing': None, 'GoodForKids': None, 'GoodForMeal': None, 'HairSpecializesIn': None, 'HappyHour': None, 'HasTV': None, 'Music': None, 'NoiseLevel': None, 'Open24Hours': None, 'OutdoorSeating': None, 'RestaurantsAttire': None, 'RestaurantsCounterService': None, 'RestaurantsDelivery': None, 'RestaurantsGoodForGroups': None, 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': None, 'RestaurantsTableService': None, 'RestaurantsTakeOut': None, 'Smoking': None, 'WheelchairAccessible': None, 'WiFi': None}"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,"Food, Convenience Stores"                                                                                                                                                                                                                           ,
  7400 ,QzF9_wG89ZpCZXpQ-QGj-Q ,One Hour Valet                                 ,2601 Napoleon Ave                                ,New Orleans        ,AZ    ,70115       ,29.9363586         ,-90.1026186     ,  3.5 ,          17 ,      1 ,"{'AcceptsInsurance': None, 'AgesAllowed': None, 'Alcohol': None, 'Ambience': None, 'BYOB': None, 'BYOBCorkage': None, 'BestNights': None, 'BikeParking': 'True', 'BusinessAcceptsBitcoin': None, 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'ByAppointmentOnly': None, 'Caters': None, 'CoatCheck': None, 'Corkage': None, 'DietaryRestrictions': None, 'DogsAllowed': None, 'DriveThru': None, 'GoodForDancing': None, 'GoodForKids': None, 'GoodForMeal': None, 'HairSpecializesIn': None, 'HappyHour': None, 'HasTV': None, 'Music': None, 'NoiseLevel': None, 'Open24Hours': None, 'OutdoorSeating': None, 'RestaurantsAttire': None, 'RestaurantsCounterService': None, 'RestaurantsDelivery': None, 'RestaurantsGoodForGroups': None, 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': None, 'RestaurantsTableService': None, 'RestaurantsTakeOut': None, 'Smoking': None, 'WheelchairAccessible': None, 'WiFi': ""'no'""}"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,"Dry Cleaning & Laundry, Local Services, Dry Cleaning, Laundry Services"                                                                                                                                                                             ,
 23397 ,0-JRAY0LpBazDuA9761U5w ,Pizzeria Vetri                                 ,1615 Chancellor St                               ,Philadelphia       ,FL    ,19103       ,39.94941083        ,-75.1686977423  ,  4.0 ,         313 ,      1 ,"{'AcceptsInsurance': None, 'AgesAllowed': None, 'Alcohol': ""'beer_and_wine'"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'BYOB': None, 'BYOBCorkage': None, 'BestNights': None, 'BikeParking': 'True', 'BusinessAcceptsBitcoin': None, 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': None, 'Caters': 'True', 'CoatCheck': None, 'Corkage': None, 'DietaryRestrictions': None, 'DogsAllowed': 'True', 'DriveThru': None, 'GoodForDancing': None, 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'HairSpecializesIn': None, 'HappyHour': 'True', 'HasTV': 'True', 'Music': None, 'NoiseLevel': ""u'average'"", 'Open24Hours': None, 'OutdoorSeating': 'None', 'RestaurantsAttire': ""'casual'"", 'RestaurantsCounterService': None, 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'Smoking': None, 'WheelchairAccessible': 'True', 'WiFi': ""u'free'""}"                                                                                                                                                                                                                                                                                          ,"Salad, Italian, Pizza, Restaurants, Cafes"                                                                                                                                                                                                          ,"{'Friday': '11:30-22:0', 'Monday': '0:0-0:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-21:0', 'Thursday': '11:30-16:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0'}"
131953 ,43_6sYSU--eSMKxkYGF2Dg ,Tire Kingdom                                   ,7602 W Hillsborough Ave                          ,Tampa              ,FL    ,33615       ,27.9962037278      ,-82.5653846562  ,  2.5 ,          20 ,      1 ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,"Oil Change Stations, Automotive, Tires, Auto Repair"                                                                                                                                                                                                ,"{'Friday': '8:0-18:0', 'Monday': '8:0-18:0', 'Saturday': '8:0-17:0', 'Sunday': None, 'Thursday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0'}"
138652 ,3Pktjb2frtkVyoPfu0cqeg ,Eyeglass World                                 ,1531 S Dale Mabry Hwy                            ,Tampa              ,PA    ,33629       ,27.928664          ,-82.506144      ,  4.0 ,          16 ,      1 ,"{'AcceptsInsurance': None, 'AgesAllowed': None, 'Alcohol': None, 'Ambience': None, 'BYOB': None, 'BYOBCorkage': None, 'BestNights': None, 'BikeParking': None, 'BusinessAcceptsBitcoin': None, 'BusinessAcceptsCreditCards': None, 'BusinessParking': None, 'ByAppointmentOnly': 'False', 'Caters': None, 'CoatCheck': None, 'Corkage': None, 'DietaryRestrictions': None, 'DogsAllowed': None, 'DriveThru': None, 'GoodForDancing': None, 'GoodForKids': None, 'GoodForMeal': None, 'HairSpecializesIn': None, 'HappyHour': None, 'HasTV': None, 'Music': None, 'NoiseLevel': None, 'Open24Hours': None, 'OutdoorSeating': None, 'RestaurantsAttire': None, 'RestaurantsCounterService': None, 'RestaurantsDelivery': None, 'RestaurantsGoodForGroups': None, 'RestaurantsPriceRange2': None, 'RestaurantsReservations': None, 'RestaurantsTableService': None, 'RestaurantsTakeOut': None, 'Smoking': None, 'WheelchairAccessible': None, 'WiFi': None}"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,"Shopping, Doctors, Optometrists, Eyewear & Opticians, Health & Medical, Ophthalmologists"                                                                                                                                                           ,"{'Friday': '9:0-19:0', 'Monday': '0:0-0:0', 'Saturday': '9:0-18:0', 'Sunday': '9:0-15:0', 'Thursday': '9:0-19:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-15:0'}"
 85331 ,Xd-MBTqvspCn0wTRTQPqTA ,Tesla Supercharger                             ,530 JFK Memorial Hwy                             ,Newark             ,AZ    ,19725       ,39.6635416525      ,-75.6902045376  ,  5.0 ,           6 ,      1 ,"{'AcceptsInsurance': None, 'AgesAllowed': None, 'Alcohol': None, 'Ambience': None, 'BYOB': None, 'BYOBCorkage': None, 'BestNights': None, 'BikeParking': None, 'BusinessAcceptsBitcoin': None, 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': None, 'ByAppointmentOnly': None, 'Caters': None, 'CoatCheck': None, 'Corkage': None, 'DietaryRestrictions': None, 'DogsAllowed': None, 'DriveThru': None, 'GoodForDancing': None, 'GoodForKids': None, 'GoodForMeal': None, 'HairSpecializesIn': None, 'HappyHour': None, 'HasTV': None, 'Music': None, 'NoiseLevel': None, 'Open24Hours': None, 'OutdoorSeating': None, 'RestaurantsAttire': None, 'RestaurantsCounterService': None, 'RestaurantsDelivery': None, 'RestaurantsGoodForGroups': None, 'RestaurantsPriceRange2': None, 'RestaurantsReservations': None, 'RestaurantsTableService': None, 'RestaurantsTakeOut': None, 'Smoking': None, 'WheelchairAccessible': None, 'WiFi': None}"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,"Transportation, Travel Services, Automotive, Gas Stations, EV Charging Stations, Hotels & Travel"                                                                                                                                                   ,
 77313 ,_B04s8xifgtBcUDkihWF1g ,Air Conditioning HVAC Heating Repair           ,"13901 S Virginia St, Ste 3A"                    ,Reno               ,FL    ,89511       ,39.4062374         ,-119.7490871    ,  5.0 ,           7 ,      1 ,"{'AcceptsInsurance': None, 'AgesAllowed': None, 'Alcohol': None, 'Ambience': None, 'BYOB': None, 'BYOBCorkage': None, 'BestNights': None, 'BikeParking': None, 'BusinessAcceptsBitcoin': None, 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': None, 'ByAppointmentOnly': 'False', 'Caters': None, 'CoatCheck': None, 'Corkage': None, 'DietaryRestrictions': None, 'DogsAllowed': None, 'DriveThru': None, 'GoodForDancing': None, 'GoodForKids': None, 'GoodForMeal': None, 'HairSpecializesIn': None, 'HappyHour': None, 'HasTV': None, 'Music': None, 'NoiseLevel': None, 'Open24Hours': None, 'OutdoorSeating': None, 'RestaurantsAttire': None, 'RestaurantsCounterService': None, 'RestaurantsDelivery': None, 'RestaurantsGoodForGroups': None, 'RestaurantsPriceRange2': None, 'RestaurantsReservations': None, 'RestaurantsTableService': None, 'RestaurantsTakeOut': None, 'Smoking': None, 'WheelchairAccessible': None, 'WiFi': None}"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,"Heating & Air Conditioning/HVAC, Home Services"                                                                                                                                                                                                     ,"{'Friday': '0:0-0:0', 'Monday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0'}"
 16151 ,m2qdWYhkru3ItFKqmfVDew ,White Lotus Exquisite Home Cleaning            ,"5301 Longley Ln, Ste 145"                       ,Reno               ,MO    ,89511       ,39.4733            ,-119.767165     ,  2.5 ,          11 ,      1 ,"{'AcceptsInsurance': None, 'AgesAllowed': None, 'Alcohol': None, 'Ambience': None, 'BYOB': None, 'BYOBCorkage': None, 'BestNights': None, 'BikeParking': None, 'BusinessAcceptsBitcoin': None, 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': None, 'ByAppointmentOnly': 'True', 'Caters': None, 'CoatCheck': None, 'Corkage': None, 'DietaryRestrictions': None, 'DogsAllowed': None, 'DriveThru': None, 'GoodForDancing': None, 'GoodForKids': None, 'GoodForMeal': None, 'HairSpecializesIn': None, 'HappyHour': None, 'HasTV': None, 'Music': None, 'NoiseLevel': None, 'Open24Hours': None, 'OutdoorSeating': None, 'RestaurantsAttire': None, 'RestaurantsCounterService': None, 'RestaurantsDelivery': None, 'RestaurantsGoodForGroups': None, 'RestaurantsPriceRange2': None, 'RestaurantsReservations': None, 'RestaurantsTableService': None, 'RestaurantsTakeOut': None, 'Smoking': None, 'WheelchairAccessible': None, 'WiFi': None}"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,"Home Cleaning, Home Services"                                                                                                                                                                                                                       ,"{'Friday': '9:0-17:0', 'Monday': '9:0-17:0', 'Saturday': None, 'Sunday': None, 'Thursday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0'}"
