,name,address,gmap_id,description,latitude,longitude,category,avg_rating,num_of_reviews,price,hours,MISC,state,relative_results,url
187743,Lady J's Florist,"Lady J's Florist, 2060 N Illinois St, Indianapolis, IN 46202",0x886b5120a86faead:0x28871c669fa7154,,39.794669999999996,-86.15948399999999,['Florist'],4.2,28,,"[array(['Tuesday', '8:30AM–5:30PM'], dtype=object)
 array(['Wednesday', '8:30AM–5:30PM'], dtype=object)
 array(['Thursday', '8:30AM–5:30PM'], dtype=object)
 array(['Friday', '8:30AM–5:30PM'], dtype=object)
 array(['Saturday', '9AM–4PM'], dtype=object)
 array(['Sunday', 'Closed'], dtype=object)
 array(['Monday', '8:30AM–5:30PM'], dtype=object)]","{'Accessibility': None, 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Highlights': None, 'Offerings': None, 'Payments': array(['Debit cards'], dtype=object), 'Planning': array(['Quick visit'], dtype=object), 'Popular for': None, 'Recycling': None, 'Service options': array(['Delivery', 'In-store pickup', 'In-store shopping'], dtype=object)}",Closed ⋅ Opens 8:30AM Wed,"['0x886b5091fa86b6c7:0xebfc89edf54e11f8'
 '0x886b565a331ae1ab:0xfb095bd1fdca6543'
 '0x886b53c66d6a8449:0xd77c2466541ca689'
 '0x886b5b3e66a13b73:0xec6ed4b3fb6e7b2'
 '0x886b4d0e6317b787:0x13696040aa3f6da']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x886b5120a86faead:0x28871c669fa7154?authuser=-1&hl=en&gl=us
212023,Asian City Buffet,"Asian City Buffet, 1053 Flatbush Ave, Brooklyn, NY 11226",0x89c25b47a09b02f9:0xde12b8938dc9321,,40.645182,-73.9577857,['Asian restaurant' 'Delivery Restaurant'],4.1,17,,"[array(['Monday', '11:30AM–10PM'], dtype=object)
 array(['Tuesday', '11:30AM–10PM'], dtype=object)
 array(['Wednesday', '11:30AM–10PM'], dtype=object)
 array(['Thursday', '11:30AM–10PM'], dtype=object)
 array(['Friday', '11:30AM–10PM'], dtype=object)
 array(['Saturday', '11:30AM–10PM'], dtype=object)
 array(['Sunday', '11:30AM–10PM'], dtype=object)]","{'Accessibility': None, 'Activities': None, 'Amenities': array(['Good for kids'], dtype=object), 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Highlights': None, 'Offerings': None, 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': array(['Delivery'], dtype=object)}",Permanently closed,"['0x89c25b4236d57c59:0x94de18604f10ba60'
 '0x89c25b4932e4109f:0x76462e1ab7926aff']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25b47a09b02f9:0xde12b8938dc9321?authuser=-1&hl=en&gl=us
156751,"Henry Printing & Graphics, Inc","Henry Printing & Graphics, Inc, 6124 Sunset Blvd, Los Angeles, CA 90028",0x80c2bf37ddff67b9:0xb8e56c9cc599b405,,34.097373999999995,-118.3231952,"['Print shop' 'Bookbinder' 'Business to business service' 'Copy shop'
 'Photo shop' 'Store']",4.1,8,,"[array(['Thursday', '9AM–5:30PM'], dtype=object)
 array(['Friday', '9AM–5:30PM'], dtype=object)
 array(['Saturday', 'Closed'], dtype=object)
 array(['Sunday', 'Closed'], dtype=object)
 array(['Monday', '9AM–5:30PM'], dtype=object)
 array(['Tuesday', '9AM–5:30PM'], dtype=object)
 array(['Wednesday', '9AM–5:30PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Highlights': None, 'Offerings': None, 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': array(['In-store pickup', 'In-store shopping'], dtype=object)}",Closed ⋅ Opens 9AM,"['0x80c2bf3a64426881:0x8f5f6268bee1f9e6'
 '0x80c2b8d4c7c3c34b:0xc6a5489e8a9553e4'
 '0x80c2bf386317a763:0x348c11ebbf9247b6'
 '0x80c2b94b96f4b113:0xfb39c215013c79c']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bf37ddff67b9:0xb8e56c9cc599b405?authuser=-1&hl=en&gl=us
125516,Emmanuel Baptist Church,"Emmanuel Baptist Church, 5684 State Hwy E, Pineville, MO 64856",0x87c8fdef7bf28cc3:0x86db541915da1cae,,36.563870099999995,-94.2275731,['Baptist church'],5.0,7,,,"{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Highlights': None, 'Offerings': None, 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': None}",,"['0x87c8fe6622811859:0x1dedf9d10c462c4a'
 '0x87c8ff426f8d47b1:0x5233ab26663bee45'
 '0x87c911365d1e8df5:0xc525ca07d112065e'
 '0x87c8ff426f8d47b1:0xef17795126f821f2'
 '0x87c900fe96f40ef1:0x52bc4780ef25ceab']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x87c8fdef7bf28cc3:0x86db541915da1cae?authuser=-1&hl=en&gl=us
105311,Joyful Sole Studio,"Joyful Sole Studio, 126 S Main St, Perry, MI 48872",0x88231d7848392733:0x87ddf9e5adf0b1bf,,42.8246909,-84.2193882,['Yoga studio'],5.0,8,,"[array(['Sunday', 'Closed'], dtype=object)
 array(['Monday', '8AM–6PM'], dtype=object)
 array(['Tuesday', '10AM–6PM'], dtype=object)
 array(['Wednesday', '8AM–6PM'], dtype=object)
 array(['Thursday', '10AM–6PM'], dtype=object)
 array(['Friday', '8AM–7PM'], dtype=object)
 array(['Saturday', '10AM–4PM'], dtype=object)]",,Closed ⋅ Opens 8AM Mon,"['0x8822c2a045f18925:0xbdc1ab6b12bf4d05'
 '0x8822e7a20472abf3:0x9b6464b5149a82ff'
 '0x88231b7b1f27a5f5:0xa33b307684ed933d']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88231d7848392733:0x87ddf9e5adf0b1bf?authuser=-1&hl=en&gl=us
134730,#1 Auto Registration,"#1 Auto Registration, 906 E Ave Q-9, Palmdale, CA 93550",0x80c25827a21ab317:0x3265658643ea24ea,,34.5783147,-118.1138879,"['License bureau' 'Business center' 'Business development service'
 'Department of motor vehicles' 'Financial consultant']",4.5,18,,"[array(['Saturday', 'Closed'], dtype=object)
 array(['Sunday', 'Closed'], dtype=object)
 array(['Monday', '11:30AM–4:30PM'], dtype=object)
 array(['Tuesday', '11:30AM–4:30PM'], dtype=object)
 array(['Wednesday', '11:30AM–4:30PM'], dtype=object)
 array(['Thursday', '11:30AM–4:30PM'], dtype=object)
 array(['Friday', 'Closed'], dtype=object)]",,Closed ⋅ Opens 11:30AM Mon,"['0x80c2582655555555:0xfa9dad3828214fd8'
 '0x80c25ad2d0b12bd9:0x71e63b1c2b4f296e'
 '0x80c25ad2d7721c37:0x89b92c366073f35c'
 '0x80c2570b97e67a17:0x933e0bde2091ba4']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c25827a21ab317:0x3265658643ea24ea?authuser=-1&hl=en&gl=us
227332,Honolua Surf Co.,"Honolua Surf Co., 2435 Kaanapali Pkwy E1, Lahaina, HI 96761",0x79552baf7e7d8a35:0x342da28a256d5800,,20.9217926,-156.6953766,"['Clothing store' ""Men's clothing store"" 'Sportswear store' 'Surf shop'
 ""Women's clothing store""]",2.8,8,,"[array(['Sunday', '11AM–7PM'], dtype=object)
 array(['Monday', '11AM–7PM'], dtype=object)
 array(['Tuesday', '11AM–7PM'], dtype=object)
 array(['Wednesday', '11AM–7PM'], dtype=object)
 array(['Thursday', '11AM–7PM'], dtype=object)
 array(['Friday', '11AM–8PM'], dtype=object)
 array(['Saturday', '11AM–8PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Highlights': None, 'Offerings': None, 'Payments': None, 'Planning': array(['Quick visit'], dtype=object), 'Popular for': None, 'Recycling': None, 'Service options': array(['In-store shopping', 'Delivery'], dtype=object)}",Closed ⋅ Opens 11AM Mon,"['0x7eaad4ca803f4b23:0x2726ab2bf9df7645'
 '0x79552ba47fa7fef5:0xd0a3af6e2d334d7'
 '0x79552bb99dd63f55:0xe664945a5e7eea5f'
 '0x79552b417b74eae9:0x8504e291a0165d67'
 '0x79552bb9b6fe7547:0xdd7dc361bd05775b']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x79552baf7e7d8a35:0x342da28a256d5800?authuser=-1&hl=en&gl=us
121441,Zeller’s Riverside Bar & Grill,"Zeller’s Riverside Bar & Grill, 6576 OR-18, Otis, OR 97368",0x54ea95ccce873bb3:0x8feb1cc4400a49cb,,45.021023,-123.86080199999999,['American restaurant'],4.5,24,,"[array(['Saturday', '7AM–11PM'], dtype=object)
 array(['Sunday', '7AM–10PM'], dtype=object)
 array(['Monday', '3–10PM'], dtype=object)
 array(['Tuesday', '3–10PM'], dtype=object)
 array(['Wednesday', '3–10PM'], dtype=object)
 array(['Thursday', '3–10PM'], dtype=object)
 array(['Friday', '12–11PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': array(['Good for kids'], dtype=object), 'Atmosphere': array(['Casual'], dtype=object), 'Crowd': array(['Tourists'], dtype=object), 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': array(['Staff required to disinfect surfaces between visits'],
      dtype=object), 'Highlights': None, 'Offerings': array(['Coffee'], dtype=object), 'Payments': None, 'Planning': None, 'Popular for': array(['Dinner', 'Solo dining'], dtype=object), 'Recycling': None, 'Service options': array(['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in'],
      dtype=object)}",Open ⋅ Closes 11PM,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54ea95ccce873bb3:0x8feb1cc4400a49cb?authuser=-1&hl=en&gl=us
272142,Galloping Gamble Espresso,"Galloping Gamble Espresso, 4679 NE State Hwy 104, Port Gamble, WA 98364",0x54901f01502c3003:0x53c915014f24dc39,,47.8540147,-122.5857321,['Coffee stand' 'Coffee shop' 'Tea house'],3.8,5,,"[array(['Saturday', '8AM–4PM'], dtype=object)
 array(['Sunday', '8AM–4PM'], dtype=object)
 array(['Monday', '6:30AM–1PM'], dtype=object)
 array(['Tuesday', '6:30AM–1PM'], dtype=object)
 array(['Wednesday', '6:30AM–1PM'], dtype=object)
 array(['Thursday', '6:30AM–1PM'], dtype=object)
 array(['Friday', '6:30AM–3PM'], dtype=object)]","{'Accessibility': None, 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Highlights': None, 'Offerings': None, 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': array(['Curbside pickup', 'Takeout', 'Delivery', 'Dine-in'], dtype=object)}",Open ⋅ Closes 4PM,"['0x54901e4f7ee12f97:0xb6702261322f2b1c'
 '0x54901913e1830e67:0x1306943852da4a02'
 '0x54901915f4f01bd9:0x42dccd81707d28f9']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x54901f01502c3003:0x53c915014f24dc39?authuser=-1&hl=en&gl=us
74436,Attic Insulators,"Attic Insulators, 13750 Webb Rd, Jacksonville, FL 32218",0x88e5add51616e85f:0xa6f3753080d7db67,,30.485629699999997,-81.60140779999999,['Insulation contractor'],4.9,18,,"[array(['Monday', '9AM–5PM'], dtype=object)
 array(['Tuesday', '9AM–5PM'], dtype=object)
 array(['Wednesday', '9AM–5PM'], dtype=object)
 array(['Thursday', '9AM–5PM'], dtype=object)
 array(['Friday', '9AM–5PM'], dtype=object)
 array(['Saturday', '9AM–5PM'], dtype=object)
 array(['Sunday', '9AM–5PM'], dtype=object)]",,Closed ⋅ Opens 9AM Tue,"['0x88e5cb9854af5741:0x866d5805873a745a'
 '0x88e5b763769b392d:0x8bb73efb4656ed9f'
 '0x88e5b56b9747198b:0xafd2d5671d0c71a5'
 '0x88e5ca51290d705d:0x87e9ce5d56d566b9'
 '0x88e5b624c6a23027:0x1ebcce371fd38c6c']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5add51616e85f:0xa6f3753080d7db67?authuser=-1&hl=en&gl=us
55988,Ultimate Sport Nutrition KC,"Ultimate Sport Nutrition KC, 2032 Swift St, Kansas City, MO 64116",0x87c0ebb50db252a1:0x4dd2df0bf4e48ffe,,39.143755399999996,-94.5774338,['Vitamin & supplements store'],4.9,8,,"[array(['Tuesday', '10AM–7PM'], dtype=object)
 array(['Wednesday', '10AM–7PM'], dtype=object)
 array(['Thursday', '10AM–7PM'], dtype=object)
 array(['Friday', '10AM–7PM'], dtype=object)
 array(['Saturday', '10AM–6PM'], dtype=object)
 array(['Sunday', 'Closed'], dtype=object)
 array(['Monday', '10AM–7PM'], dtype=object)]","{'Accessibility': None, 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': array(['Mask required'], dtype=object), 'Highlights': None, 'Offerings': None, 'Payments': None, 'Planning': array(['Quick visit'], dtype=object), 'Popular for': None, 'Recycling': None, 'Service options': array(['In-store shopping'], dtype=object)}",Closes soon ⋅ 7PM ⋅ Opens 10AM Wed,"['0x87c0ecd5a8c94d13:0xec295b24c798cb9d'
 '0x87c0c1db5451907d:0xecadf09deb1ab8eb'
 '0x87c0edff02b47c77:0x8a6d36c67f3a1473']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x87c0ebb50db252a1:0x4dd2df0bf4e48ffe?authuser=-1&hl=en&gl=us
168328,Martinson Funeral Home,"Martinson Funeral Home, 115 N St Joseph St, Suttons Bay, MI 49682",0x4d4b2bc0b89fa68f:0xc333634d00ef1ed3,,44.9750995,-85.6514588,['Funeral home'],3.7,3,,"[array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)
 array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Highlights': None, 'Offerings': None, 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': None}",Open 24 hours,"['0x881fcd6fe72ead1f:0xa8861f96cba89320'
 '0x881e32a17135e661:0xe495d7ca905cb523'
 '0x881e32993abf145b:0xf878e0f1ff59d67a'
 '0x881fcd4908167ff7:0x9f431667fa232415'
 '0x881e12955e640025:0x631a2eb6945a7a09']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4d4b2bc0b89fa68f:0xc333634d00ef1ed3?authuser=-1&hl=en&gl=us
123558,Hooten's Florist,"Hooten's Florist, 2615 N Market St, Wilmington, DE 19802",0x89c6fd31d9fa7e8b:0xe058ba2ae4f735c5,,39.7548567,-75.5354988,['Florist'],4.8,8,,"[array(['Saturday', '9AM–2PM'], dtype=object)
 array(['Sunday', 'Closed'], dtype=object)
 array(['Monday', '9AM–5PM'], dtype=object)
 array(['Tuesday', '9AM–5PM'], dtype=object)
 array(['Wednesday', '9AM–5PM'], dtype=object)
 array(['Thursday', '9AM–5PM'], dtype=object)
 array(['Friday', '9AM–5PM'], dtype=object)]","{'Accessibility': None, 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Highlights': None, 'Offerings': None, 'Payments': None, 'Planning': array(['Quick visit'], dtype=object), 'Popular for': None, 'Recycling': None, 'Service options': array(['Delivery', 'In-store shopping', 'Same-day delivery'], dtype=object)}",Closes soon ⋅ 2PM ⋅ Opens 9AM Mon,"['0x89c6fd30448cb07b:0x18eaadfd0416ebbd'
 '0x89c6fd05584c1a5d:0xe7f3d389e7222d3c'
 '0x89c6e311aea24add:0x89529d94ec038252']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c6fd31d9fa7e8b:0xe058ba2ae4f735c5?authuser=-1&hl=en&gl=us
16985,Mitchell Gold + Bob Williams,"Mitchell Gold + Bob Williams, 7014 E Camelback Rd #1023, Scottsdale, AZ 85251",0x872b0b981c4ac1cb:0xeb33c21a3097e3fa,"Home-furnishings manufacturer & retailer specializing in upholstery, plus tables, lighting & rugs.",33.5028371,-111.92941979999999,['Furniture store'],3.1,14,,"[array(['Wednesday', '11AM–6PM'], dtype=object)
 array(['Thursday', '11AM–6PM'], dtype=object)
 array(['Friday', '11AM–6PM'], dtype=object)
 array(['Saturday', '11AM–6PM'], dtype=object)
 array(['Sunday', '12–5PM'], dtype=object)
 array(['Monday', '11AM–6PM'], dtype=object)
 array(['Tuesday', '11AM–6PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Highlights': None, 'Offerings': None, 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': array(['Curbside pickup', 'Delivery', 'In-store pickup',
       'In-store shopping'], dtype=object)}",Closed ⋅ Opens 11AM,"['0x872b0b982451f3cd:0x3a99b76fb3859fce'
 '0x872b0b97fabff23f:0xf68344d9f86b6899'
 '0x872b743da433c36d:0x576294f621659c86'
 '0x872b7422ea7a544d:0x78bbd64d0b79907b']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x872b0b981c4ac1cb:0xeb33c21a3097e3fa?authuser=-1&hl=en&gl=us
24778,Vanedda Prince Webb Attorney at Law,"Vanedda Prince Webb Attorney at Law, 118 S Main Ave, Dyersburg, TN 38024",0x887929c50a26319d:0x7489c0d074262e09,,36.032032099999995,-89.38554789999999,['Family law attorney' 'Attorney'],4.4,18,,"[array(['Tuesday', '8:30AM–4:30PM'], dtype=object)
 array(['Wednesday', '8:30AM–4:30PM'], dtype=object)
 array(['Thursday', '8:30AM–4:30PM'], dtype=object)
 array(['Friday', '8:30AM–4:30PM'], dtype=object)
 array(['Saturday', 'Closed'], dtype=object)
 array(['Sunday', 'Closed'], dtype=object)
 array(['Monday', '8:30AM–4:30PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Highlights': None, 'Offerings': None, 'Payments': None, 'Planning': array(['Appointments recommended'], dtype=object), 'Popular for': None, 'Recycling': None, 'Service options': None}",Closed ⋅ Opens 8:30AM Wed,"['0x887929c58681adf3:0xb25d03a11f4a59ff'
 '0x887929cfbbb76cef:0x5ae44ac17a20082a'
 '0x887929d05d215791:0xa86b16eb4b40ec32'
 '0x887929c5835d5cfb:0x1c40936432108eb2'
 '0x887929cb8a220859:0x7fea648f285c0769']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x887929c50a26319d:0x7489c0d074262e09?authuser=-1&hl=en&gl=us
273234,Viola Lake Alliance Church,"Viola Lake Alliance Church, Webster, WI 54893",0x52ad944103fcc65d:0x16d1d61680c37388,,45.8271686,-92.2674136,['Church'],5.0,4,,,"{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Highlights': None, 'Offerings': None, 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': None}",,"['0x52aded4deafad8af:0x4b95549fe983b39e'
 '0x52ad92b27585d103:0x7e89df0b01547a2'
 '0x52ad92b283d51c13:0x394dcd07942d469e'
 '0x52ad8e3bb978c19d:0xa4e87ecdd0d0ca0e'
 '0x52aded4e70d86bb5:0x7114b7bd9cdf7267']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x52ad944103fcc65d:0x16d1d61680c37388?authuser=-1&hl=en&gl=us
208816,Law Office of Diane Leigh Davison,"Law Office of Diane Leigh Davison, 1222 Glenback Ave, Baltimore, MD 21208",0x89c81a035f022313:0x11247b53e1c10c05,,39.3731894,-76.7277563,['Legal services' 'Entertainment agency' 'Law firm' 'Attorney'],5.0,48,,,,,"['0x89c804c026796001:0x21eaa96c96da7a9'
 '0x89b7cae4f8ba3aad:0xdc83f388cf418f8'
 '0x89b7b79153e2d6ed:0x687697c07433d01e'
 '0x89c8036209178ca5:0xa49e5a5b42c5526f'
 '0x89c804975fcf54d3:0xd6e0425b3b74316c']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c81a035f022313:0x11247b53e1c10c05?authuser=-1&hl=en&gl=us
249857,Duckpunk Productions Inc,"Duckpunk Productions Inc, 12207 Wilshire Blvd #204, Los Angeles, CA 90025",0x80c2ba3461b777a1:0x98ee25ea620adc36,,34.02328,-118.411704,['Video production service'],5.0,3,,,"{'Accessibility': None, 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': array(['Identifies as women-led'], dtype=object), 'Getting here': None, 'Health & safety': None, 'Highlights': None, 'Offerings': None, 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': None}",,"['0x80c2b85fbd0bfb5d:0x4af56675c2bc607e'
 '0x80c2c7c9e8b35fa9:0x9d5718d5ab8076c'
 '0x80c2b9819ec8c17f:0x5de950d5799a218a'
 '0x80c2b8b69ad24067:0xa3c5c65085a5078e'
 '0x80c2b998dd8190b1:0x732e799d330b3408']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2ba3461b777a1:0x98ee25ea620adc36?authuser=-1&hl=en&gl=us
192716,Encompass of Madison,"Encompass of Madison, 7173 Manufacturers Dr, Madison, WI 53704",0x88065603c38c18ef:0xe2ef476a746d3f80,,43.1690766,-89.3167179,['Welding supply store'],5.0,1,,"[array(['Tuesday', '7AM–5PM'], dtype=object)
 array(['Wednesday', '7AM–5PM'], dtype=object)
 array(['Thursday', '7AM–5PM'], dtype=object)
 array(['Friday', '7AM–5PM'], dtype=object)
 array(['Saturday', 'Closed'], dtype=object)
 array(['Sunday', 'Closed'], dtype=object)
 array(['Monday', '7AM–5PM'], dtype=object)]",,Permanently closed,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88065603c38c18ef:0xe2ef476a746d3f80?authuser=-1&hl=en&gl=us
105914,Mercury Real Estate Group,"Mercury Real Estate Group, 1328 W Shunk St, Philadelphia, PA 19148",0x89c6c5e23592d7a1:0x6844628638ff1bc5,,39.9179217,-75.17009929999999,['Property management company'],2.8,17,,"[array(['Sunday', 'Closed'], dtype=object)
 array(['Monday', '9AM–5PM'], dtype=object)
 array(['Tuesday', '9AM–5PM'], dtype=object)
 array(['Wednesday', '9AM–5PM'], dtype=object)
 array(['Thursday', '9AM–5PM'], dtype=object)
 array(['Friday', '9AM–5PM'], dtype=object)
 array(['Saturday', 'Closed'], dtype=object)]",,Closed ⋅ Opens 9AM Mon,"['0x89c6c60bf4165267:0x663cc9f6c71ad739'
 '0x89c6c6245193e50d:0x66029baf7ca6b285'
 '0x89c6c5e1031bc93f:0xe550e5f8a97fd3d6'
 '0x89c6c5e736ef9865:0x317f978dfbc73c3e']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c6c5e23592d7a1:0x6844628638ff1bc5?authuser=-1&hl=en&gl=us
258775,"Dr. Rashad E. Dabaghi, MD","Dr. Rashad E. Dabaghi, MD, 1111 W 34th St #200, Austin, TX 78705",0x8644ca815d011b6d:0x49c72ae29523037c,,30.302932,-97.74670619999999,['Doctor'],2.2,8,,,"{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Highlights': None, 'Offerings': None, 'Payments': None, 'Planning': array(['Appointments recommended'], dtype=object), 'Popular for': None, 'Recycling': None, 'Service options': None}",,"['0x8644ca62b47b2e3d:0xf1d01a9ab88bc03c'
 '0x8644ca80accbd32f:0xf0ff3e41cbbc814e'
 '0x8644ca815d011b6d:0xc31958d7949f8a28']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8644ca815d011b6d:0x49c72ae29523037c?authuser=-1&hl=en&gl=us
55334,Advanced Restoration Services,"Advanced Restoration Services, 5809 N State Hwy 6, Woodway, TX 76712",0x864f8f77bc8f7541:0x89e7de31c24ecb4,,31.5558399,-97.27696739999999,['Fire damage restoration service'],4.2,8,,"[array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)
 array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)]",,Open 24 hours,"['0x864f86a3b1a91655:0x89045fde2fd74226'
 '0x864f869215b163b5:0x44c519bb3bf70178'
 '0x864f8750b15f2a01:0xee43ed59b9d69919'
 '0x864f810efb3af4c9:0xbc00bb336433603e'
 '0x864f834bdfaabd77:0xf441dad2c5ca444']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x864f8f77bc8f7541:0x89e7de31c24ecb4?authuser=-1&hl=en&gl=us
265670,"Stahl Plumbing and Drain, Inc","Stahl Plumbing and Drain, Inc, 603 Bluff St, Bridgeville, PA 15017",0x8834f7e81c27ee8d:0x17a1dcb5c31b65f9,,40.3592041,-80.1078007,['Plumber'],4.8,65,,"[array(['Saturday', 'Open 24 hours'], dtype=object)
 array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)
 array(['Friday', 'Open 24 hours'], dtype=object)]",,Open 24 hours,"['0x8834ee6f01281ae5:0x39b46ee1c464d03c'
 '0x8834f81b01205e61:0xd9189acfe1de5fc6'
 '0x8834f670c4094d8d:0x1bd5a55818330c2f'
 '0x8834f78726e7afad:0x1bfd8ba2bb869ecb'
 '0x8834f05fe6f1a21f:0xe92ebdf89b0d6cf6']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8834f7e81c27ee8d:0x17a1dcb5c31b65f9?authuser=-1&hl=en&gl=us
